bedrooms,bathrooms,living_sqft,parcel_sqft,floors,waterfront,view_quality,condition,KC_grade,sqft_basement,built_year,renovation_year,zipcode,latitude,longitude,sqft_living15,sqft_lot15,date,price,id.1
4.0,2.25,1600.0,7916.0,2.0,0.0,0,3,7,0.0,1991,0,98022,47.194,-121.981,1540.0,7242.0,2015-04-28,280000.0,14067
4.0,2.5,1790.0,4358.0,2.0,0.0,0,3,7,0.0,1993,0,98031,47.3994,-122.204,1790.0,4305.0,2014-11-12,260000.0,14068
3.0,1.5,2060.0,15050.0,1.5,0.0,0,4,7,0.0,1938,0,98023,47.3321,-122.373,1900.0,15674.0,2014-11-19,294000.0,14069
4.0,1.0,1370.0,41194.0,1.5,0.0,2,5,5,0.0,1900,0,98092,47.2716,-122.144,1590.0,84070.0,2014-07-28,255500.0,14070
5.0,4.75,6200.0,13873.0,2.0,1.0,4,4,11,1760.0,1989,0,98008,47.605,-122.112,2940.0,13525.0,2014-09-04,3300000.0,14071
3.0,2.0,1510.0,43560.0,1.0,0.0,0,3,7,0.0,1954,0,98077,47.7218,-122.079,2060.0,67756.0,2014-05-08,450000.0,14072
3.0,1.0,1280.0,9898.0,1.0,0.0,0,3,7,0.0,1968,0,98072,47.7677,-122.163,1290.0,9625.0,2014-05-12,368000.0,14073
4.0,2.25,2180.0,11056.0,1.0,0.0,0,3,8,810.0,1963,0,98004,47.6042,-122.193,2090.0,8747.0,2014-11-10,830000.0,14074
2.0,1.75,1440.0,11210.0,1.0,0.0,0,4,6,310.0,1935,0,98146,47.498,-122.35,1250.0,9381.0,2014-07-15,282500.0,14075
3.0,2.25,1580.0,16215.0,1.0,0.0,0,4,7,0.0,1978,0,98024,47.5643,-121.897,1450.0,16215.0,2014-05-02,335000.0,14076
2.0,2.0,1580.0,5750.0,1.0,0.0,0,5,6,790.0,1910,0,98116,47.5668,-122.384,1580.0,5750.0,2014-07-07,558000.0,14077
4.0,1.5,1730.0,8505.0,1.5,0.0,0,4,7,0.0,1961,0,98146,47.4905,-122.347,1510.0,8505.0,2015-02-24,270000.0,14078
2.0,1.0,700.0,13500.0,1.0,0.0,0,3,4,0.0,1920,0,98031,47.3882,-122.208,1600.0,10124.0,2014-07-25,152000.0,14079
4.0,1.75,2030.0,18295.0,1.5,,0,4,7,0.0,1975,0,98034,47.7326,-122.179,1970.0,7307.0,2014-06-17,493000.0,14080
4.0,2.5,2500.0,10330.0,2.0,0.0,0,3,10,0.0,1992,0,98006,47.5595,-122.114,2710.0,8375.0,2014-08-15,740000.0,14081
3.0,2.5,2605.0,2216.0,2.0,0.0,2,3,9,515.0,1979,0,98033,47.6536,-122.203,2605.0,2300.0,2015-03-13,789800.0,14082
2.0,1.0,910.0,4191.0,1.0,0.0,0,3,6,0.0,1910,0,98117,47.6929,-122.36,1480.0,6050.0,2015-05-08,275000.0,14083
6.0,2.5,3560.0,6480.0,2.5,0.0,0,4,11,0.0,1914,0,98112,47.627,-122.304,2780.0,6480.0,2014-05-07,1500000.0,14084
3.0,1.75,1140.0,3395.0,1.0,0.0,0,5,7,520.0,1925,0,98107,47.6712,-122.393,1480.0,3500.0,2014-09-29,424000.0,14085
2.0,1.0,1000.0,3513.0,1.0,0.0,4,4,5,0.0,1914,0,98116,47.5935,-122.39,1930.0,4920.0,2015-03-27,715000.0,14086
4.0,2.5,3010.0,7953.0,2.0,0.0,0,3,9,0.0,2000,0,98056,47.522,-122.19,2670.0,6202.0,2014-07-30,600000.0,14087
2.0,1.75,2110.0,8700.0,1.0,0.0,4,4,9,350.0,1960,0,98146,47.4912,-122.365,2120.0,9500.0,2014-08-13,802000.0,14088
3.0,1.0,910.0,8700.0,1.0,0.0,0,4,6,0.0,1943,0,98188,47.449,-122.29,1090.0,8700.0,2014-07-26,165000.0,14089
4.0,3.25,2050.0,5000.0,2.0,0.0,0,4,8,680.0,1987,0,98112,47.6235,-122.298,1720.0,5000.0,2014-06-09,750000.0,14090
2.0,1.0,1090.0,10481.0,1.0,0.0,0,2,7,310.0,1981,0,98074,47.632,-122.03,1160.0,10533.0,2014-08-12,405000.0,14091
3.0,2.5,2100.0,12338.0,2.0,0.0,0,3,9,0.0,1997,0,98072,47.7412,-122.168,2320.0,6257.0,2014-12-03,521900.0,14092
3.0,1.0,1000.0,8018.0,1.0,,0,3,7,0.0,1969,0,98034,47.7285,-122.198,1270.0,8000.0,2014-07-22,275000.0,14093
5.0,3.25,4410.0,58157.0,2.0,0.0,0,4,9,2080.0,2001,0,98058,47.4395,-122.111,2460.0,42565.0,2014-10-15,600000.0,14094
3.0,1.75,1800.0,10200.0,1.0,0.0,0,3,8,0.0,1967,0,98058,47.4496,-122.146,2140.0,10128.0,2014-05-19,442500.0,14095
2.0,1.0,920.0,7716.0,1.0,0.0,0,3,6,0.0,1944,0,98178,47.5028,-122.243,1410.0,7128.0,2014-09-09,229950.0,14096
3.0,2.0,1410.0,7265.0,1.0,0.0,0,4,7,0.0,1983,0,98042,47.3654,-122.076,1390.0,8060.0,2015-01-20,274950.0,14097
3.0,1.75,1860.0,48076.0,1.5,0.0,0,4,8,0.0,1929,0,98070,47.5051,-122.461,1410.0,23066.0,2014-11-07,407185.0,14098
4.0,2.5,2100.0,8400.0,1.0,0.0,0,4,7,860.0,1976,0,98072,47.735,-122.17,1980.0,8610.0,2014-07-09,468000.0,14099
2.0,1.0,1030.0,4365.0,1.0,,0,3,7,0.0,1942,0,98117,47.6875,-122.387,1420.0,4268.0,2014-09-30,450000.0,14100
2.0,1.0,940.0,8997.0,1.0,0.0,0,5,7,0.0,1955,0,98022,47.2005,-121.999,1110.0,9126.0,2014-10-23,219950.0,14101
2.0,2.5,1340.0,5995.0,2.0,0.0,0,3,7,0.0,1989,0,98028,47.7366,-122.233,1540.0,6616.0,2015-01-22,275000.0,14102
2.0,1.0,850.0,6000.0,1.0,0.0,0,3,6,0.0,1924,0,98178,47.4972,-122.224,1100.0,6000.0,2015-04-10,229950.0,14103
3.0,1.75,2130.0,4400.0,1.0,0.0,0,3,7,700.0,1922,0,98102,47.6417,-122.325,1710.0,3300.0,2014-11-25,675000.0,14104
4.0,2.5,2430.0,6796.0,2.0,0.0,0,3,8,0.0,1993,0,98058,47.4499,-122.127,2450.0,8400.0,2015-03-23,412950.0,14105
5.0,2.25,2290.0,39000.0,2.0,0.0,0,3,8,0.0,1979,0,98052,47.7012,-122.12,2750.0,39900.0,2015-04-29,670000.0,14106
3.0,1.75,1230.0,10005.0,1.0,0.0,0,4,7,0.0,1963,0,98008,47.621,-122.114,1530.0,8560.0,2014-09-23,420000.0,14107
3.0,1.5,1150.0,27319.0,1.0,0.0,0,4,6,0.0,1976,0,98070,47.3933,-122.454,1700.0,30691.0,2015-01-13,358000.0,14108
3.0,2.5,2120.0,3600.0,2.0,0.0,0,3,9,0.0,2005,0,98052,47.6649,-122.082,2540.0,4592.0,2015-04-24,680000.0,14109
2.0,1.0,980.0,3400.0,1.0,0.0,0,3,7,0.0,1923,0,98105,47.6688,-122.323,1200.0,3420.0,2014-11-04,380000.0,14110
3.0,2.5,2130.0,219978.0,2.0,0.0,0,3,8,0.0,1986,0,98077,47.7754,-122.032,3340.0,217800.0,2014-12-05,515000.0,14111
2.0,1.0,1050.0,4800.0,1.0,0.0,0,4,7,0.0,1969,0,98146,47.5128,-122.388,1230.0,4800.0,2014-08-19,325000.0,14112
3.0,2.5,1820.0,6848.0,1.0,,0,4,7,0.0,1953,0,98004,47.6287,-122.207,2080.0,11700.0,2014-12-04,875000.0,14113
3.0,2.5,2210.0,5750.0,2.0,0.0,0,3,7,500.0,1914,2000,98106,47.5525,-122.366,1350.0,5750.0,2015-04-20,426000.0,14114
5.0,2.5,2490.0,9639.0,1.0,0.0,0,4,8,880.0,1959,0,98040,47.551,-122.22,2290.0,9958.0,2014-09-15,868500.0,14115
4.0,2.75,4140.0,24190.0,2.0,,0,3,11,0.0,2002,0,98092,47.3062,-122.15,3950.0,24190.0,2014-06-11,657500.0,14116
2.0,1.0,1210.0,3090.0,1.0,0.0,0,3,6,350.0,1926,0,98118,47.5532,-122.277,1210.0,3348.0,2014-09-18,366000.0,14117
2.0,1.0,1010.0,4000.0,1.0,0.0,0,3,6,,1911,0,98118,47.5536,-122.267,1040.0,4000.0,2014-09-16,385000.0,14118
4.0,2.0,2050.0,8750.0,1.0,0.0,0,3,7,750.0,1967,0,98058,47.4324,-122.171,2050.0,8750.0,2014-09-08,300000.0,14119
3.0,1.75,2060.0,3300.0,2.0,0.0,0,4,9,560.0,1918,0,98102,47.6498,-122.32,1830.0,3712.0,2015-03-20,810000.0,14120
4.0,1.75,1560.0,7200.0,1.0,0.0,0,3,6,700.0,1943,0,98115,47.7001,-122.279,1420.0,7200.0,2015-04-17,460000.0,14121
3.0,2.5,1780.0,4000.0,2.0,0.0,0,4,8,,1995,0,98029,47.5677,-122.003,1730.0,4000.0,2014-10-21,459000.0,14122
3.0,1.75,1460.0,10000.0,1.0,0.0,0,4,8,0.0,1967,0,98092,47.342,-122.195,1930.0,14175.0,2015-03-19,260000.0,14123
4.0,2.5,3030.0,6813.0,2.0,0.0,0,3,9,0.0,1987,0,98074,47.6296,-122.029,2310.0,8682.0,2014-11-12,557865.0,14124
4.0,1.0,980.0,3000.0,1.5,0.0,0,4,7,0.0,1914,0,98144,47.5892,-122.312,1525.0,3000.0,2015-04-20,295000.0,14125
4.0,2.25,1450.0,7245.0,1.0,,0,5,7,0.0,1950,1983,98133,47.7643,-122.343,1660.0,7800.0,2014-09-05,375000.0,14126
3.0,2.25,3230.0,17833.0,2.0,0.0,0,4,9,0.0,1973,0,98006,47.5683,-122.188,3690.0,17162.0,2014-06-20,2110000.0,14127
2.0,2.0,1520.0,1020.0,3.0,0.0,0,3,7,0.0,1999,0,98133,47.7292,-122.343,1500.0,1245.0,2014-08-19,307300.0,14128
4.0,1.0,1410.0,7000.0,1.5,0.0,0,3,7,0.0,1963,0,98032,47.3767,-122.287,1540.0,7000.0,2014-08-27,225000.0,14129
3.0,1.75,1390.0,13200.0,2.0,0.0,0,3,7,0.0,1979,0,98045,47.4429,-121.771,1430.0,10725.0,2014-11-07,290000.0,14130
4.0,2.0,2230.0,5000.0,1.5,0.0,0,4,7,720.0,1922,0,98144,47.5772,-122.292,2140.0,5000.0,2014-11-20,690000.0,14131
4.0,2.25,2110.0,12653.0,2.0,0.0,0,4,8,0.0,1972,0,98040,47.536,-122.225,2350.0,10980.0,2014-07-05,825000.0,14132
3.0,1.75,2270.0,11472.0,1.0,0.0,0,4,7,900.0,1956,0,98177,47.7057,-122.374,2270.0,8340.0,2014-07-02,645000.0,14133
4.0,2.25,2530.0,10611.0,1.0,0.0,0,5,8,1210.0,1977,0,98006,47.5698,-122.132,2530.0,10125.0,2015-02-17,590000.0,14134
5.0,2.0,1900.0,5470.0,1.0,0.0,0,3,7,720.0,1930,1965,98105,47.6666,-122.303,1300.0,3250.0,2014-07-25,667000.0,14135
4.0,2.5,2390.0,8432.0,2.0,0.0,0,3,9,0.0,1998,0,98074,47.6027,-122.024,2710.0,7417.0,2014-09-25,664000.0,14136
4.0,2.5,3160.0,6540.0,1.0,0.0,3,3,8,1580.0,1959,0,98178,47.5037,-122.24,1990.0,7090.0,2015-04-28,452100.0,14137
2.0,1.0,900.0,2728.0,2.0,,0,3,7,0.0,1998,0,98144,47.5877,-122.298,900.0,2728.0,2014-12-02,290000.0,14138
3.0,3.0,3610.0,17483.0,2.0,0.0,2,4,8,0.0,1954,0,98146,47.4852,-122.357,2230.0,12600.0,2015-04-22,950000.0,14139
3.0,2.0,2070.0,4200.0,1.5,0.0,0,4,7,400.0,1906,0,98103,47.6624,-122.333,1490.0,4560.0,2015-01-30,662500.0,14140
4.0,2.5,1850.0,5444.0,2.0,0.0,0,5,7,0.0,1981,0,98034,47.7227,-122.16,1540.0,5000.0,2014-07-02,475000.0,14141
3.0,1.5,1440.0,9711.0,1.0,0.0,0,3,7,300.0,1956,0,98028,47.7394,-122.252,1590.0,9711.0,2014-09-15,450000.0,14142
3.0,2.25,2590.0,15229.0,2.0,0.0,3,3,8,0.0,1984,0,98198,47.3948,-122.325,2590.0,15229.0,2014-07-07,538250.0,14143
2.0,1.0,1140.0,5250.0,1.5,0.0,0,4,6,0.0,1949,0,98133,47.731,-122.341,1450.0,5250.0,2014-05-05,329950.0,14144
4.0,3.5,2760.0,5040.0,2.0,0.0,2,3,9,0.0,1955,2005,98117,47.6756,-122.401,2370.0,5760.0,2015-01-22,1100000.0,14145
5.0,1.5,1310.0,4800.0,1.5,0.0,0,3,6,200.0,1929,0,98106,47.5545,-122.365,960.0,4800.0,2014-10-20,307000.0,14146
3.0,1.75,1870.0,7189.0,1.0,,0,3,7,600.0,1959,0,98118,47.5412,-122.27,1780.0,6200.0,2014-06-10,433000.0,14147
3.0,2.25,1900.0,18000.0,1.0,0.0,0,4,7,620.0,1968,0,98023,47.3251,-122.354,1920.0,15000.0,2015-01-14,212000.0,14148
5.0,2.75,2860.0,6000.0,2.5,0.0,0,4,8,480.0,1902,0,98144,47.5906,-122.316,2240.0,6000.0,2014-09-08,750000.0,14149
3.0,2.0,1640.0,5650.0,1.0,0.0,0,3,7,0.0,2003,0,98042,47.3736,-122.13,2250.0,5488.0,2014-11-25,279000.0,14150
3.0,1.0,1140.0,5500.0,1.5,0.0,0,4,6,0.0,1908,0,98199,47.6606,-122.395,1690.0,4400.0,2014-06-11,476000.0,14151
5.0,1.75,2590.0,9394.0,1.0,0.0,0,4,7,1200.0,1963,0,98198,47.3941,-122.307,2580.0,9049.0,2015-03-26,368000.0,14152
4.0,3.0,2160.0,5200.0,1.0,0.0,0,3,7,840.0,1978,0,98042,47.3627,-122.091,1460.0,5144.0,2014-10-15,228950.0,14153
5.0,3.5,3260.0,58806.0,2.0,0.0,0,4,8,0.0,1969,0,98042,47.3703,-122.159,1810.0,17927.0,2014-06-18,568450.0,14154
4.0,1.75,1660.0,3800.0,1.5,0.0,0,3,7,0.0,1926,0,98115,47.6883,-122.314,1660.0,3767.0,2014-06-05,619000.0,14155
3.0,2.25,1640.0,6044.0,2.0,0.0,0,3,7,0.0,1996,0,98002,47.2844,-122.205,1600.0,7418.0,2014-07-29,275000.0,14156
4.0,2.5,2620.0,5457.0,2.0,0.0,0,3,8,0.0,2003,0,98001,47.3148,-122.27,2740.0,5816.0,2014-10-27,321500.0,14157
3.0,1.75,950.0,6000.0,1.0,0.0,0,3,6,160.0,1939,0,98108,47.5271,-122.316,1360.0,6000.0,2014-05-08,230000.0,14158
3.0,1.0,900.0,8100.0,1.0,0.0,0,4,6,0.0,1959,0,98002,47.2866,-122.221,1000.0,7830.0,2015-01-28,179500.0,14159
3.0,2.25,1650.0,7313.0,1.0,0.0,0,3,7,430.0,1975,0,98011,47.7375,-122.194,1690.0,7252.0,2014-08-18,460000.0,14160
3.0,2.5,1800.0,3980.0,2.0,0.0,0,3,7,0.0,2006,0,98042,47.4006,-122.162,2580.0,4307.0,2015-02-26,286000.0,14161
3.0,1.0,1480.0,4200.0,1.5,,0,3,7,0.0,1925,0,98122,47.6147,-122.298,1460.0,3600.0,2014-10-31,427500.0,14162
3.0,1.0,1040.0,6250.0,1.0,0.0,0,3,7,0.0,1942,0,98136,47.5526,-122.385,1770.0,6250.0,2014-05-22,400000.0,14163
3.0,3.5,2300.0,5611.0,1.0,,0,3,8,0.0,2004,0,98053,47.7122,-122.026,2170.0,5926.0,2014-06-24,675000.0,14164
3.0,1.0,2480.0,8906.0,1.0,0.0,0,3,7,1240.0,1969,0,98118,47.5366,-122.289,1800.0,8906.0,2015-02-26,350000.0,14165
4.0,1.75,1970.0,10358.0,1.0,,0,3,8,430.0,1977,0,98028,47.7719,-122.255,1900.0,10358.0,2014-11-22,385000.0,14166
2.0,1.75,1530.0,3503.0,1.0,0.0,1,4,7,,1916,0,98119,47.6368,-122.371,1280.0,1531.0,2014-07-02,525000.0,14167
2.0,1.0,970.0,18557.0,1.0,0.0,0,3,6,0.0,1939,0,98146,47.5116,-122.37,1150.0,7200.0,2015-01-21,315000.0,14168
4.0,2.5,2920.0,252648.0,2.0,0.0,0,3,10,0.0,2002,0,98027,47.4784,-122.048,2180.0,71874.0,2014-07-29,820000.0,14169
3.0,1.0,970.0,7700.0,1.0,0.0,0,4,7,0.0,1959,0,98032,47.3793,-122.304,1160.0,8250.0,2015-04-15,205000.0,14170
2.0,1.0,680.0,5250.0,1.0,0.0,0,4,6,0.0,1922,0,98177,47.7013,-122.359,1620.0,5461.0,2014-12-05,500000.0,14171
4.0,2.5,2640.0,6738.0,2.0,0.0,0,4,8,0.0,1989,0,98029,47.5787,-122.0,2180.0,5782.0,2014-08-22,599000.0,14172
3.0,4.0,4200.0,30120.0,2.0,0.0,2,4,11,600.0,1933,0,98112,47.6379,-122.311,2760.0,12200.0,2015-03-04,2230000.0,14173
1.0,2.5,1980.0,7521.0,1.0,0.0,0,4,7,800.0,1979,0,98055,47.4343,-122.192,1980.0,8000.0,2015-04-21,299000.0,14174
3.0,2.75,2980.0,27144.0,1.5,1.0,2,5,8,800.0,1917,0,98166,47.4522,-122.378,1890.0,12514.0,2014-05-12,947500.0,14175
3.0,3.25,1630.0,1677.0,3.0,0.0,0,3,8,0.0,2007,0,98133,47.7048,-122.353,1220.0,1677.0,2014-06-23,385000.0,14176
2.0,1.75,1780.0,4520.0,1.0,0.0,0,5,7,890.0,1925,0,98116,47.5798,-122.404,1560.0,4520.0,2014-08-11,639950.0,14177
2.0,1.0,1210.0,8400.0,1.0,0.0,0,3,8,430.0,2000,0,98199,47.6503,-122.393,1860.0,6000.0,2014-11-10,824000.0,14178
3.0,1.0,1010.0,7245.0,1.0,0.0,0,3,7,0.0,1969,0,98003,47.3338,-122.306,1300.0,8236.0,2014-06-02,199950.0,14179
3.0,2.5,2570.0,5000.0,1.0,0.0,0,4,8,1090.0,1940,0,98105,47.6578,-122.285,2420.0,5484.0,2015-04-08,1010000.0,14180
4.0,2.25,2770.0,5320.0,2.0,0.0,1,3,9,330.0,2013,0,98136,47.5283,-122.385,2100.0,6011.0,2015-04-03,950000.0,14181
3.0,2.5,2290.0,9158.0,2.0,,0,4,8,0.0,1984,0,98006,47.5476,-122.14,2210.0,9588.0,2014-09-23,822000.0,14182
4.0,1.5,1780.0,8400.0,1.0,0.0,0,3,7,700.0,1969,0,98136,47.5173,-122.385,1660.0,8400.0,2014-11-06,473600.0,14183
5.0,2.0,2150.0,4500.0,1.5,0.0,0,3,8,0.0,1938,0,98116,47.5582,-122.388,1300.0,4500.0,2015-02-02,490000.0,14184
3.0,1.75,1920.0,9306.0,1.0,0.0,0,3,7,920.0,1984,0,98001,47.3319,-122.267,1860.0,8458.0,2014-05-05,245000.0,14185
4.0,1.0,1220.0,11730.0,1.0,0.0,0,4,7,0.0,1960,0,98001,47.3229,-122.283,1270.0,9520.0,2014-08-28,199000.0,14186
3.0,3.0,2960.0,5500.0,2.0,0.0,2,3,10,520.0,1937,1990,98199,47.6356,-122.402,2960.0,5876.0,2014-05-07,1340000.0,14187
3.0,1.75,1500.0,19113.0,1.0,,0,3,7,0.0,1984,0,98014,47.6976,-121.916,1820.0,18151.0,2014-10-17,418000.0,14188
7.0,3.5,2830.0,8625.0,1.0,,0,4,8,1000.0,1957,0,98133,47.7493,-122.355,1570.0,8400.0,2015-03-11,450000.0,14189
3.0,2.5,1580.0,7000.0,2.0,0.0,0,3,8,0.0,1992,0,98030,47.3659,-122.17,2110.0,7062.0,2014-07-18,280000.0,14190
3.0,2.25,1230.0,11601.0,1.0,0.0,0,4,7,320.0,1992,0,98022,47.1955,-121.991,1820.0,8465.0,2015-03-03,273000.0,14191
4.0,2.5,2910.0,6338.0,2.0,0.0,0,3,8,0.0,2008,0,98059,47.4804,-122.126,2500.0,5877.0,2014-05-05,549000.0,14192
5.0,2.25,2370.0,15512.0,2.0,0.0,0,4,9,0.0,1981,0,98006,47.5555,-122.15,2380.0,15100.0,2014-06-25,913888.0,14193
4.0,2.25,1930.0,3500.0,1.5,0.0,0,5,8,390.0,1916,0,98122,47.6167,-122.29,1800.0,5000.0,2014-07-18,689888.0,14194
4.0,2.0,1780.0,5043.0,1.0,0.0,0,3,7,910.0,1993,0,98133,47.7045,-122.342,1350.0,5044.0,2014-12-12,305000.0,14195
4.0,2.5,2760.0,6850.0,2.0,0.0,0,3,9,0.0,1999,0,98056,47.5346,-122.185,2640.0,9803.0,2014-05-29,602500.0,14196
2.0,1.75,1620.0,3640.0,1.0,0.0,0,3,7,720.0,1929,0,98108,47.543,-122.299,1590.0,5538.0,2015-04-24,355000.0,14197
3.0,2.5,2160.0,7525.0,2.0,0.0,0,3,9,0.0,1986,0,98052,47.6608,-122.145,2470.0,7941.0,2014-08-21,756000.0,14198
4.0,2.25,2190.0,6906.0,1.0,0.0,0,4,7,1150.0,1977,0,98023,47.319,-122.373,1250.0,6440.0,2015-04-23,289950.0,14199
3.0,2.5,3240.0,7857.0,2.0,0.0,0,3,10,0.0,1994,0,98075,47.5857,-122.038,2970.0,7857.0,2014-05-05,800000.0,14200
2.0,1.0,720.0,3255.0,1.0,0.0,0,4,6,0.0,1905,0,98103,47.6823,-122.348,1430.0,3170.0,2014-12-02,403000.0,14201
3.0,2.25,1410.0,1340.0,2.0,0.0,0,3,8,40.0,1967,0,98008,47.6108,-122.113,1730.0,2748.0,2015-04-13,350000.0,14202
5.0,3.5,2980.0,5100.0,2.0,0.0,0,3,10,610.0,2015,0,98115,47.6782,-122.299,1780.0,5100.0,2015-03-26,1290000.0,14203
5.0,2.25,1950.0,8025.0,1.0,,2,3,7,800.0,1960,0,98008,47.6159,-122.114,1780.0,8560.0,2014-09-18,525126.0,14204
3.0,1.0,1100.0,8138.0,1.0,0.0,0,3,7,0.0,1949,0,98155,47.7393,-122.325,1440.0,8131.0,2014-08-12,241450.0,14205
3.0,1.5,1400.0,9087.0,1.0,0.0,0,3,7,0.0,1954,0,98133,47.7711,-122.34,1490.0,8380.0,2015-01-22,320000.0,14206
4.0,2.0,1710.0,7455.0,1.0,0.0,0,3,7,680.0,1975,0,98031,47.3965,-122.173,1710.0,7350.0,2014-10-23,234000.0,14207
5.0,2.5,2000.0,3600.0,1.0,0.0,0,3,6,850.0,1987,0,98144,47.5971,-122.295,1410.0,3600.0,2014-11-21,441000.0,14208
5.0,2.5,2000.0,3600.0,1.0,0.0,0,3,6,850.0,1987,0,98144,47.5971,-122.295,1410.0,3600.0,2015-03-17,474500.0,14209
3.0,1.0,1440.0,2618.0,1.5,0.0,0,4,7,0.0,1906,0,98103,47.6582,-122.336,1850.0,3990.0,2015-04-22,705000.0,14210
4.0,2.5,1520.0,3370.0,2.0,0.0,0,3,8,0.0,1994,0,98029,47.5696,-122.004,1860.0,4486.0,2015-04-09,517500.0,14211
4.0,0.75,1440.0,13300.0,1.0,0.0,0,3,6,0.0,1948,0,98166,47.4761,-122.337,1460.0,11100.0,2014-06-17,142500.0,14212
2.0,1.5,1010.0,10005.0,2.0,0.0,0,3,7,0.0,1981,0,98056,47.5118,-122.189,1210.0,7794.0,2014-11-06,310000.0,14213
4.0,2.5,2440.0,9727.0,2.0,0.0,0,3,9,0.0,1987,0,98052,47.6613,-122.132,2370.0,11503.0,2014-10-28,749500.0,14214
5.0,3.0,2480.0,7200.0,1.0,0.0,0,3,7,920.0,1999,0,98188,47.4586,-122.283,1910.0,9432.0,2015-04-29,360000.0,14215
3.0,1.0,1090.0,22080.0,1.0,0.0,0,5,7,0.0,1967,0,98038,47.3991,-121.964,1590.0,19457.0,2014-11-21,267500.0,14216
3.0,1.0,1480.0,32700.0,1.0,0.0,0,4,6,100.0,1942,0,98168,47.4949,-122.327,1500.0,22600.0,2014-10-09,290000.0,14217
5.0,2.5,2800.0,11325.0,1.0,0.0,0,4,8,1400.0,1970,0,98005,47.6166,-122.172,2510.0,13700.0,2014-11-05,850000.0,14218
4.0,1.75,1820.0,4500.0,1.5,0.0,0,3,8,0.0,1921,0,98119,47.6429,-122.36,1870.0,3600.0,2014-10-29,815000.0,14219
5.0,4.0,5840.0,11652.0,2.0,0.0,1,3,11,1430.0,1988,0,98004,47.5835,-122.202,3120.0,13639.0,2015-01-08,2200000.0,14220
4.0,3.25,2980.0,3600.0,2.0,0.0,0,3,9,830.0,1999,0,98112,47.6352,-122.284,2980.0,4800.0,2014-07-03,1630000.0,14221
3.0,1.5,1220.0,7300.0,1.0,0.0,0,3,7,0.0,1973,0,98001,47.3341,-122.279,1260.0,7347.0,2014-06-16,175000.0,14222
3.0,1.75,1830.0,9758.0,1.0,0.0,0,3,8,530.0,1977,0,98034,47.7107,-122.23,1850.0,8000.0,2014-10-02,429950.0,14223
4.0,2.5,2900.0,5505.0,2.0,0.0,0,3,8,0.0,2002,0,98074,47.6063,-122.02,2970.0,5251.0,2014-07-14,675000.0,14224
3.0,2.25,1940.0,5980.0,1.0,0.0,0,3,7,420.0,1987,0,98027,47.5476,-122.075,1910.0,6309.0,2014-07-08,580000.0,14225
4.0,2.0,1750.0,7800.0,1.0,0.0,0,4,6,0.0,1944,0,98166,47.4791,-122.347,1270.0,7800.0,2015-02-24,240000.0,14226
3.0,2.5,1850.0,17808.0,1.0,0.0,0,4,8,640.0,1982,0,98032,47.3631,-122.271,2260.0,16754.0,2014-08-20,374000.0,14227
4.0,2.5,3220.0,4400.0,2.0,0.0,2,3,9,1040.0,1937,0,98199,47.6325,-122.394,3000.0,5000.0,2014-12-12,862500.0,14228
2.0,1.0,1080.0,6052.0,1.0,0.0,0,5,6,0.0,1908,0,98030,47.3857,-122.215,1810.0,7830.0,2015-01-21,140000.0,14229
5.0,3.75,3990.0,18897.0,2.0,0.0,0,3,8,900.0,1937,0,98125,47.7228,-122.31,2080.0,9793.0,2014-05-30,740000.0,14230
3.0,1.75,920.0,3600.0,1.0,0.0,0,4,6,100.0,1904,0,98119,47.6386,-122.365,1620.0,3600.0,2015-02-24,589000.0,14231
3.0,1.75,1290.0,9760.0,1.0,0.0,0,3,7,0.0,1979,0,98058,47.4265,-122.148,1410.0,8034.0,2015-02-23,275000.0,14232
4.0,2.5,2090.0,4196.0,2.0,0.0,0,3,8,0.0,2006,0,98011,47.7453,-122.192,2640.0,4503.0,2014-07-11,489900.0,14233
3.0,2.5,1900.0,3366.0,2.0,,0,3,9,0.0,1996,0,98033,47.6679,-122.184,2500.0,3954.0,2014-08-13,545000.0,14234
4.0,1.0,1360.0,7132.0,1.5,0.0,0,3,6,0.0,1941,0,98168,47.5054,-122.301,1280.0,7175.0,2015-03-25,235000.0,14235
3.0,1.0,1000.0,4000.0,1.5,0.0,0,4,6,0.0,1915,0,98118,47.5523,-122.286,1040.0,4240.0,2015-02-17,230000.0,14236
4.0,2.25,2170.0,4080.0,2.0,,0,3,7,250.0,1980,0,98122,47.6124,-122.293,1890.0,4400.0,2014-07-10,655000.0,14237
2.0,1.0,820.0,16030.0,1.0,0.0,0,4,5,0.0,1923,0,98022,47.2039,-122.003,1880.0,14046.0,2014-08-22,185000.0,14238
3.0,1.0,1090.0,7400.0,1.0,0.0,0,4,7,0.0,1962,0,98092,47.2923,-122.19,1140.0,8165.0,2015-03-26,196000.0,14239
3.0,2.25,1830.0,7897.0,1.0,0.0,0,4,8,540.0,1986,0,98052,47.6914,-122.103,1990.0,8306.0,2014-06-04,572000.0,14240
4.0,2.5,3010.0,6903.0,2.0,0.0,0,3,9,0.0,2001,0,98056,47.5213,-122.193,2860.0,6435.0,2015-04-30,615000.0,14241
4.0,3.75,4150.0,17424.0,1.0,0.0,0,3,9,1020.0,1963,2000,98039,47.639,-122.236,3930.0,21420.0,2015-03-05,1950000.0,14242
